"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
528112020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",98,11478,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",200,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,486,1704,"GasA","Excellent","Y","SBrkr",1704,0,0,1704,1,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd",2008,"RFn",3,772,"Typical","Typical","Paved",0,50,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.654645,42.062109,306000
528120060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",83,10159,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",450,"Excellent","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,284,1930,"GasA","Excellent","Y","SBrkr",1940,0,0,1940,1,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2010,"Fin",3,606,"Typical","Typical","Paved",168,95,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"New","Partial",-93.6537329,42.0611331,395192
528120090,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",94,12883,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1544,1544,"GasA","Excellent","Y","SBrkr",1544,0,0,1544,0,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",2009,"RFn",3,868,"Typical","Typical","Paved",0,35,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"New","Partial",-93.6528306,42.0612885,290941
528120100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",95,12182,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Good","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Good","Typical","PConc","Good","Typical","Mn","BLQ",2,"Unf",0,340,1541,"GasA","Excellent","Y","SBrkr",1541,0,0,1541,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd",2005,"RFn",2,532,"Typical","Typical","Paved",0,70,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"New","Partial",-93.652713,42.060872,220000
528120120,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,11520,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","PosN","Norm","OneFam","One_Story","Excellent","Average",2005,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",615,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,1588,1698,"GasA","Excellent","Y","SBrkr",1698,0,0,1698,0,0,2,0,3,1,"Excellent",7,"Typ",1,"Good","Attchd",2005,"Fin",3,730,"Typical","Typical","Paved",192,74,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.65332,42.0608079,275000
528138020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",79,14122,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",240,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,1794,1822,"GasA","Excellent","Y","SBrkr",1822,0,0,1822,0,0,2,0,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2005,"RFn",3,678,"Typical","Typical","Paved",0,119,0,0,0,0,"No_Pool","No_Fence","None",0,2,2010,"WD ","Normal",-93.652336,42.060879,259000
528138060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,10171,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",168,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,1515,1517,"GasA","Excellent","Y","SBrkr",1535,0,0,1535,0,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",2004,"RFn",2,532,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.652307,42.060298,214000
528150070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,12919,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",760,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,142,2330,"GasA","Excellent","Y","SBrkr",2364,0,0,2364,1,0,2,1,2,1,"Excellent",11,"Typ",2,"Good","Attchd",2009,"Fin",3,820,"Typical","Typical","Paved",0,67,0,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"New","Partial",-93.655051,42.059617,611657
528175010,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",44,6371,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",128,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,625,1358,"GasA","Excellent","Y","SBrkr",1358,0,0,1358,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2010,"RFn",2,484,"Typical","Typical","Paved",192,35,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"New","Partial",-93.650436,42.058388,224000
528176010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",110,14300,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Mod","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1095,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,1473,2846,"GasA","Excellent","Y","SBrkr",2696,0,0,2696,1,0,2,1,3,1,"Excellent",10,"Typ",2,"Good","Attchd",2003,"Fin",3,958,"Typical","Typical","Paved",220,150,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.656067,42.058599,500000
528176070,"Two_Story_1946_and_Newer","Residential_Low_Density",105,13650,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",232,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,1093,1671,"GasA","Excellent","Y","SBrkr",1687,563,0,2250,1,0,2,1,3,1,"Good",7,"Typ",1,"Excellent","Attchd",2002,"Fin",3,756,"Typical","Typical","Paved",238,130,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.654853,42.057102,320000
528180070,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",61,7658,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Excellent","Average",2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",412,"Excellent","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,1296,1752,"GasA","Excellent","Y","SBrkr",1752,0,0,1752,1,0,2,0,2,1,"Excellent",6,"Typ",1,"Good","Attchd",2005,"RFn",2,576,"Typical","Typical","Paved",196,82,0,0,0,0,"No_Pool","No_Fence","None",0,2,2010,"WD ","Normal",-93.654121,42.057164,319900
528181050,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",41,7132,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Very_Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,1346,1370,"GasA","Excellent","Y","SBrkr",1370,0,0,1370,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2006,"RFn",2,484,"Typical","Typical","Paved",120,49,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.649447,42.058252,205000
528188120,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",36,2628,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","Twnhs","Two_Story","Good","Average",2003,2003,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,764,764,"GasA","Excellent","Y","SBrkr",764,862,0,1626,0,0,2,1,2,1,"Good",6,"Typ",0,"No_Fireplace","BuiltIn",2003,"RFn",2,474,"Typical","Typical","Paved",0,27,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.651013,42.057181,175500
528218150,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,18494,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","OneFam","One_Story","Above_Average","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1324,1324,"GasA","Excellent","Y","SBrkr",1324,0,0,1324,0,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2005,"Fin",2,430,"Typical","Typical","Paved",36,23,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",-93.644356,42.061928,199500
528228285,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3203,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,1129,1145,"GasA","Excellent","Y","SBrkr",1145,0,0,1145,0,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2006,"Fin",2,437,"Typical","Typical","Paved",100,116,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",-93.641635,42.06257,160000
528228440,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3182,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Very_Good","Average",2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,1232,1256,"GasA","Excellent","Y","SBrkr",1269,0,0,1269,0,0,2,0,2,1,"Good",6,"Typ",1,"Typical","Attchd",2004,"Fin",2,430,"Typical","Typical","Paved",146,20,0,0,144,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.642252,42.062303,192000
528231020,"Split_or_Multilevel","Residential_Low_Density",67,13300,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","SLvl","Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,58,384,"GasA","Excellent","Y","SBrkr",744,630,0,1374,1,0,2,1,3,1,"Good",7,"Typ",1,"Good","BuiltIn",2004,"Fin",2,400,"Typical","Typical","Paved",100,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.644076,42.061443,184500
528240070,"Two_Story_1946_and_Newer","Residential_Low_Density",0,7851,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Above_Average","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,235,860,"GasA","Excellent","Y","SBrkr",860,1100,0,1960,1,0,2,1,4,1,"Good",8,"Typ",2,"Typical","BuiltIn",2002,"Fin",2,440,"Typical","Typical","Paved",288,48,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.641487,42.060977,216500
528240130,"Two_Story_1946_and_Newer","Residential_Low_Density",63,8577,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,847,847,"GasA","Excellent","Y","SBrkr",847,886,0,1733,0,0,2,1,3,1,"Good",7,"Typ",1,"Good","BuiltIn",2004,"Fin",2,433,"Typical","Typical","Paved",144,48,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.642447,42.061193,185088
528250100,"Split_or_Multilevel","Residential_Low_Density",0,7750,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","SLvl","Good","Average",2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,134,384,"GasA","Excellent","Y","SBrkr",774,656,0,1430,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","BuiltIn",2000,"Fin",2,400,"Typical","Typical","Paved",180,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.641325,42.060936,180000
528292020,"Two_Story_1946_and_Newer","Residential_Low_Density",0,9505,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Good","Average",2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",180,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,884,884,"GasA","Excellent","Y","SBrkr",884,1151,0,2035,0,0,2,1,3,1,"Good",8,"Typ",1,"Good","BuiltIn",2001,"Fin",2,434,"Typical","Typical","Paved",144,48,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.641337,42.057103,222500
528328100,"Two_Story_1946_and_Newer","Residential_Low_Density",108,14774,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Excellent","Average",1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1393,1393,"GasA","Excellent","Y","SBrkr",1422,1177,0,2599,0,0,2,1,4,1,"Good",10,"Typ",1,"Typical","BuiltIn",1999,"Fin",3,779,"Typical","Typical","Paved",668,30,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.651381,42.054386,333168
528344070,"Two_Story_1946_and_Newer","Residential_Low_Density",60,17433,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Very_Good","Average",1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",114,"Good","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,1629,1629,"GasA","Excellent","Y","SBrkr",1645,830,0,2475,0,0,2,1,4,1,"Good",7,"Typ",1,"Typical","Attchd",1998,"Fin",3,962,"Typical","Typical","Paved",23,172,0,0,256,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",-93.652334,42.053243,355000
528358010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",59,10593,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge","Norm","Norm","OneFam","One_Story","Good","Average",1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,801,1720,"GasA","Excellent","Y","SBrkr",1720,0,0,1720,1,0,2,0,3,1,"Good",7,"Typ",1,"Typical","Attchd",1996,"Fin",2,527,"Typical","Typical","Paved",240,56,154,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.654206,42.051721,260400
528363130,"Two_Story_1946_and_Newer","Residential_Low_Density",98,12256,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Very_Good","Average",1994,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",362,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,431,1463,"GasA","Excellent","Y","SBrkr",1500,1122,0,2622,1,0,2,1,3,1,"Good",9,"Typ",2,"Typical","Attchd",1994,"RFn",2,712,"Typical","Typical","Paved",186,32,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.653616,42.051674,325000
528382020,"Two_Story_1946_and_Newer","Residential_Low_Density",92,11764,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Very_Good","Good",1999,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",348,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,628,1152,"GasA","Excellent","Y","SBrkr",1164,1106,0,2270,0,0,2,1,4,1,"Good",9,"Typ",1,"Good","Attchd",1999,"Fin",3,671,"Typical","Typical","Paved",132,57,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.650356,42.052457,290000
528382030,"Two_Story_1946_and_Newer","Residential_Low_Density",58,16770,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Good","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1195,1195,"GasA","Good","Y","SBrkr",1195,644,0,1839,0,0,2,1,4,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd",1998,"Fin",2,486,"Typical","Typical","Paved",0,81,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",-93.650578,42.052437,221000
528386040,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",56,14720,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","One_and_Half_Fin","Very_Good","Average",1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,1217,2033,"GasA","Excellent","Y","SBrkr",2053,1185,0,3238,1,0,2,1,4,1,"Good",9,"Typ",1,"Excellent","Attchd",1996,"Fin",3,666,"Typical","Typical","Paved",283,86,0,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",-93.652972,42.050909,410000
528445060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,8987,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Very_Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Good","Typical","PConc","Good","Typical","No_Basement","Unf",7,"Unf",0,1595,1595,"GasA","Excellent","Y","SBrkr",1595,0,0,1595,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",3,880,"Typical","Typical","Paved",144,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.642368,42.05306,221500
528456160,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",92,9215,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Good","Average",2009,2010,"Hip","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1218,1218,"GasA","Excellent","Y","SBrkr",1218,0,0,1218,0,0,2,0,2,1,"Good",4,"Typ",0,"No_Fireplace","Attchd",2009,"RFn",2,676,"Typical","Typical","Paved",0,136,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"New","Partial",-93.649976,42.051827,204500
528458070,"Two_Story_1946_and_Newer","Floating_Village_Residential",72,8640,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","Two_Story","Good","Average",2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,732,756,"GasA","Excellent","Y","SBrkr",764,783,0,1547,0,0,2,1,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",2009,"Unf",2,614,"Typical","Typical","Paved",169,45,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"Con","Normal",-93.650318,42.051653,215200
528458110,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",75,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Very_Good","Average",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,488,1566,"GasA","Excellent","Y","SBrkr",1566,0,0,1566,1,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",2008,"RFn",2,750,"Typical","Typical","Paved",144,168,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.647105,42.050084,262500
528477080,"Two_Story_1946_and_Newer","Floating_Village_Residential",100,12552,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Norm","OneFam","Two_Story","Good","Average",2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,769,991,"GasA","Excellent","Y","SBrkr",991,956,0,1947,0,0,2,1,3,1,"Good",8,"Typ",1,"Good","Attchd",2004,"RFn",2,678,"Typical","Typical","Paved",0,136,0,0,0,0,"No_Pool","Good_Wood","None",0,5,2010,"WD ","Normal",-93.642773,42.052347,254900
528480090,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",84,10440,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Above_Average","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,54,1468,"GasA","Excellent","Y","SBrkr",1468,0,0,1468,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"Fin",2,528,"Typical","Typical","Paved",0,102,0,0,216,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.642224,42.051429,271500
531367050,"Two_Story_1946_and_Newer","Residential_Low_Density",76,10142,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,300,956,"GasA","Excellent","Y","SBrkr",956,1128,0,2084,1,0,2,1,4,1,"Good",8,"Typ",0,"No_Fireplace","BuiltIn",2004,"RFn",2,618,"Typical","Typical","Paved",0,45,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",-93.692309,42.036255,233000
531369060,"Two_Story_1946_and_Newer","Residential_Low_Density",70,11920,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,831,831,"GasA","Excellent","Y","SBrkr",831,828,0,1659,0,0,2,1,3,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",2004,"RFn",2,484,"Typical","Typical","Paved",144,68,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",-93.692412,42.036113,181000
531380080,"Two_Story_1946_and_Newer","Residential_Low_Density",0,8880,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,253,948,"GasA","Excellent","Y","SBrkr",1222,888,0,2110,1,0,2,1,3,1,"Good",8,"Typ",2,"Fair","Attchd",1994,"RFn",2,463,"Typical","Typical","Paved",0,130,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",-93.68981,42.036026,205000
